Code,Description,ReferenceManufactures,productcode,ProductGUID,bodega_origen,bodega_destino,periodos_consignacion,periodos_sin_asignar,cantidad_disponible,cantidad_negativa,cantidad_a_trasladar,cantidad_pendiente,estado
ACC056,Apagavelas Negro Mate,HILALMA,29886,a3267fcc-daed-4cf9-b094-7b1225ae4fc0,CONSIG01 - Inventario en consignación,Sin asignar,202507,202602,3.0,2.0,2.0,0.0,completo
ACC058,Encendedor - Negro Mate,HILALMA,29899,8bcf6a79-cd4c-45ec-a110-6983aac9eb07,CONSIG01 - Inventario en consignación,Sin asignar,202505,202602,1.0,1.0,1.0,0.0,completo
ACEINIE,Aceitero Nieve,VERDE NEGRO,40756,8d6d830b-dfa2-4366-a811-ecbdf9858222,CONSIG01 - Inventario en consignación,Sin asignar,202501,202602,2.0,1.0,1.0,0.0,completo
AD003,PULSERA GEO,FENOMENA,91983,f80ad6ef-77b3-44b8-9051-82c06cc3a5dd,CONSIG01 - Inventario en consignación,Sin asignar,202506,202510,1.0,1.0,1.0,0.0,completo
AD023,Aceite Difusor 30 mL - Playa Bonita,HILALMA,29875,9a30410a-2f39-48cd-b292-34fd4224d31e,CONSIG01 - Inventario en consignación,Sin asignar,202510,202601,6.0,3.0,3.0,0.0,completo
AD024,Aceite Difusor 30 mL - Palma Real,HILALMA,29874,c5049dc0-c462-437b-ab77-3c351df4e945,CONSIG01 - Inventario en consignación,Sin asignar,202510,202602,5.0,3.0,3.0,0.0,completo
AD025,Aceite Difusor 30 mL - Dulce de Vainilla,HILALMA,29870,ff7b3a73-358b-4524-9c36-5e60db8a1d9d,CONSIG01 - Inventario en consignación,Sin asignar,202510,202602,2.0,2.0,2.0,0.0,completo
AD026,Aceite Difusor 30 mL - Granada,HILALMA,29871,030b8a23-bc23-480f-9443-f967c8ec5baf,CONSIG01 - Inventario en consignación,Sin asignar,202510,202602,4.0,1.0,1.0,0.0,completo
AD027,Aceite Difusor 30 mL - Noches Serenas,HILALMA,29873,459c869a-437b-4d46-9257-736800a7b17b,CONSIG01 - Inventario en consignación,Sin asignar,202510,202510,7.0,3.0,3.0,0.0,completo
AD028,Aceite Difusor 30 mL - Watermelon Sugar,HILALMA,29876,5d38f5b3-167a-47dc-8f27-4c88e7000d0c,CONSIG01 - Inventario en consignación,Sin asignar,202510,202602,3.0,3.0,3.0,0.0,completo
AD029,Aceite Difusor 30 mL - Jardín Rosé,HILALMA,29872,8557fca8-0f10-479b-9346-fedcf297d851,CONSIG01 - Inventario en consignación,Sin asignar,202510,202602,2.0,2.0,2.0,0.0,completo
AD030,Aceite Difusor 30 mL - Amare,HILALMA,29869,cf435dd6-f4ff-429c-8d46-ca0154e3a7ad,CONSIG01 - Inventario en consignación,Sin asignar,202507,202510,4.0,1.0,1.0,0.0,completo
AD052,COLLAR GEO CHARM,FENOMENA,91984,68c8230a-d9cd-4e79-be6d-84ce7553770d,CONSIG01 - Inventario en consignación,Sin asignar,202506,202510,1.0,1.0,1.0,0.0,completo
AD102,Aceite Difusor 30 mL - Alma de Oriente,HILALMA,103334,8682af4c-2d93-4c6b-91fa-2045dc9370c7,CONSIG01 - Inventario en consignación,Sin asignar,202507,202602,8.0,5.0,5.0,0.0,completo
AD103,Aceite Difusor 30 mL - Ambar de Nuit,HILALMA,103335,b5a317b5-2de2-4a05-98f2-5e0e93cf1218,CONSIG01 - Inventario en consignación,Sin asignar,202507,202510,8.0,1.0,1.0,0.0,completo
ADL250MLPB,Agua de linos 250 mL - Playa Bonita,HILALMA,29884,27d35f12-6d7a-4465-a0a8-9a8eb3336f75,CONSIG01 - Inventario en consignación,Sin asignar,202505,202507,5.0,5.0,5.0,0.0,completo
AH-BEN-OO1,Bendición del Hogar,ABITA,24557,8f856d43-64e4-4a1c-82f6-a4657f564067,CONSIG01 - Inventario en consignación,Sin asignar,202511,202602,13.0,11.0,11.0,0.0,completo
AHD-AROMA-01,JABÓN DE MANOS & CUERPO ALELÍ 500 ML,ALELI HD,62837,090bfc2c-0e80-4c7d-952e-87be61947e0f,CONSIG01 - Inventario en consignación,Sin asignar,202510,202603,29.0,21.0,21.0,0.0,completo
AHD-AROMA-04,DISFUSOR DE AROMA PARA EL HOGAR,ALELI HD,62839,4e2441fa-f89a-4dc3-af36-5bcf73c13305,CONSIG01 - Inventario en consignación,Sin asignar,202505,202509,15.0,11.0,11.0,0.0,completo
AHD-PF-02,PUFF SILO CON APLIQUE EN CUERO,ALELI,79908,2ccc3f6e-1480-4717-bfb6-9ea54c79eb74,CONSIG01 - Inventario en consignación,Sin asignar,202507,202507,4.0,2.0,2.0,0.0,completo
AHD-RSN-01,CAJA DE TÉ PROTEA,ALELI HD,62843,2fa5f57d-5a60-4fea-b0a1-3f8e37918c70,CONSIG01 - Inventario en consignación,Sin asignar,202502,202505,1.0,1.0,1.0,0.0,completo
ALM.BUSRAYA-ADULT.HM,BUZO CERRADO DE RAYAS TEJIDO HOMBRE TALLA M,ALMENDRA,126998,193f64f5-8afc-4d2f-8ecd-07b3ee672780,CONSIG01 - Inventario en consignación,Sin asignar,202603,202601,1.0,1.0,1.0,0.0,completo
ALM.CAJA,CAJA REGALO ALMENDRA,ALMENDRA,27000,c5f5fd7d-3004-4c92-b551-8ca356c2d5e5,CONSIG01 - Inventario en consignación,Sin asignar,202603,202603,3.0,1.0,1.0,0.0,completo
ALM.SETNEWB,SET NEW BORN 0-12 M,ALMENDRA,126994,1d163520-0522-4662-b355-a30d282d7bd0,CONSIG01 - Inventario en consignación,Sin asignar,202603,202511,4.0,1.0,1.0,0.0,completo
ALM.SONA-OSO,SONAJERO OSO CROCHET,ALMENDRA,26995,1534d155-eaae-4dbc-8aab-95fd57e58d1e,CONSIG01 - Inventario en consignación,Sin asignar,202603,202512,4.0,3.0,3.0,0.0,completo
ANILAGO,Anillo Lago,VERDE NEGRO,77173,b8194559-e9d2-4039-a9f2-4bba6a0d5f41,CONSIG01 - Inventario en consignación,Sin asignar,202508,202508,2.0,1.0,1.0,0.0,completo
ANILLONIEVE,ANILLO NIEVE,VERDE NEGRO,115068,fffb07d5-828e-4991-8580-d5d9ada46517,CONSIG01 - Inventario en consignación,Sin asignar,202508,202509,1.0,1.0,1.0,0.0,completo
ANILLPANT,Anillo Pantano,VERDE NEGRO,77174,2e72825b-f8b7-4e18-a50e-d982cd151677,CONSIG01 - Inventario en consignación,Sin asignar,202508,202512,2.0,2.0,2.0,0.0,completo
AQ001-T5,ANILLO AMELIA - T5,FENOMENA,103550,082a556e-e367-4ac0-b9e9-7e441c40ce58,CONSIG01 - Inventario en consignación,Sin asignar,202506,202510,1.0,1.0,1.0,0.0,completo
AQ001-T6,ANILLO AMELIA,FENOMENA,103361,2d2e194f-a7a4-4328-961c-f04246b34924,CONSIG01 - Inventario en consignación,Sin asignar,202506,202510,1.0,1.0,1.0,0.0,completo
AQ012,EARCUFF MINI MOSAICO,FENOMENA,91985,ff9e032e-3555-4213-8730-908c562ae697,CONSIG01 - Inventario en consignación,Sin asignar,202512,202512,5.0,1.0,1.0,0.0,completo
AQ014,EARCUFF MOSAICO MED/EARRINGS/ARETES,FENOMENA,63258,f5d203c8-68ab-4132-865f-e15e9a9122c1,CONSIG01 - Inventario en consignación,Sin asignar,202502,202503,1.0,1.0,1.0,0.0,completo
AQ017C,TOPOS TENIS MEDIO CON CADENA,FENOMENA,63259,063764ee-7ac1-4b7e-9d1a-9faf68306aad,CONSIG01 - Inventario en consignación,Sin asignar,202506,202512,1.0,1.0,1.0,0.0,completo
AQ022,CANDONGAS TENNIS/ EARRINGS/ARETES,FENOMENA,63261,bd5aaec8-762d-4d27-b3c1-456ff1e4dc91,CONSIG01 - Inventario en consignación,Sin asignar,202512,202512,2.0,2.0,2.0,0.0,completo
AQ023,ARETES TENNIS UNIESMERALDA,FENOMENA,91986,6edab151-daaa-4ef9-89b7-a6eb54f90766,CONSIG01 - Inventario en consignación,Sin asignar,202512,202512,5.0,3.0,3.0,0.0,completo
AQ023C,TOPOS UNI CON CADENA/EARRINGS/ARETES,FENOMENA,63262,eb0f2c4b-f60b-47b8-9404-fc2d104581d7,CONSIG01 - Inventario en consignación,Sin asignar,202506,202512,2.0,2.0,2.0,0.0,completo
AQ12,EARCUFF MIN MOSAICO/EARCUFF/ARETES,FENOMENA,63257,7598ddd9-9397-47af-9818-61a43ceca843,CONSIG01 - Inventario en consignación,Sin asignar,202504,202510,1.0,1.0,1.0,0.0,completo
BANA1.2M,BANCA AICHUCHI [1.2M] CORDON CIENAGUERO,TUCURINCA CONS,64266,e2249b83-39f4-4132-84aa-acdba4eeef88,CONSIG01 - Inventario en consignación,Sin asignar,202504,202505,4.0,4.0,4.0,0.0,completo
BANDEJAMADERAREDONDA18CM,BANDEJA MADERA REDONDA 18CM,KALA Y GRECO,114703,8291b85f-8a0c-49ae-92fb-cfe7b94e5b54,CONSIG01 - Inventario en consignación,Sin asignar,202508,202512,1.0,1.0,1.0,0.0,completo
BCC03U,Blusa Cruzada Clara Habano,PI AND GAMA,150365,8b4be4c7-4f8e-4b9b-a4df-0dc2505aaf10,CONSIG01 - Inventario en consignación,Sin asignar,202602,202602,1.0,1.0,1.0,0.0,completo
BIFLOC,BARI INDIVIDUAL FLECOS OCRE,ARBIF,24078,8a202e01-6c01-45ce-8ee0-fbb28c3e62c9,CONSIG01 - Inventario en consignación,Sin asignar,202510,202510,16.0,4.0,4.0,0.0,completo
BOUQUETGRANDE,BOUQUET GRANDE NAVIDAD,SANTACOLOMAS,139183,6fcf1767-4f5a-4bc5-9337-7ee8290900e8,CONSIG01 - Inventario en consignación,Sin asignar,202512,202512,4.0,4.0,4.0,0.0,completo
BOUQUETMEDIANON,BOUQUET MEDIANO NAVIDAD,SANTACOLOMO,139184,b9fdb754-5431-4b18-831d-4682efdc8374,CONSIG01 - Inventario en consignación,Sin asignar,202512,202512,8.0,5.0,5.0,0.0,completo
BUTC65CMEA,BUTACO CUBICO 65 CM  EN ARTESANO,TUCURINCA CONS,64267,128dbd8f-8c40-4cde-97b8-4c7c004a48fa,CONSIG01 - Inventario en consignación,Sin asignar,202502,202502,2.0,2.0,2.0,0.0,completo
BUZOENLANA2,BUZO EN LANA TALLA 2 AÑO,ALMENDRA,26994,5ededaa2-5e07-4231-98b0-34b30af2aab1,CONSIG01 - Inventario en consignación,Sin asignar,202510,202601,4.0,1.0,1.0,0.0,completo
C1032E001,ARETES 1032 MINI HOOPS,FENOMENA,91987,640f9f72-ba72-4782-8a21-91c1e30cb51b,CONSIG01 - Inventario en consignación,Sin asignar,202506,202510,1.0,1.0,1.0,0.0,completo
C1032E004,XS 1032 HOOPS,FENOMENA,139282,78275c02-1e31-4a95-8939-48dce8afa711,CONSIG01 - Inventario en consignación,Sin asignar,202512,202512,3.0,1.0,1.0,0.0,completo
C1032E00GA,EARCUFF SENCILLO ROSADO/EARRINGS/ARETES,FENOMENA,63265,46356739-45ad-4deb-b0e4-5a7ecab025fc,CONSIG01 - Inventario en consignación,Sin asignar,202504,202504,3.0,3.0,3.0,0.0,completo
C1032E00Z,EARCUFF SENCILLO AZUL/EARRINGS/ARETES,FENOMENA,63266,667997d6-db61-4ed8-95c2-305d4513d086,CONSIG01 - Inventario en consignación,Sin asignar,202504,202504,2.0,2.0,2.0,0.0,completo
CAJAFOSF,CAJA DE FOSFOROS BROMELIA,ESCRIBANA,79967,dbff5f61-2f45-4b52-b62e-b4f0c02fb370,CONSIG01 - Inventario en consignación,Sin asignar,202506,202506,1.0,1.0,1.0,0.0,completo
CAJAFOSFPROTEA,CAJA DE FOSFOROS PROTEA,ESCRIBANA,79969,886bfc51-5335-4cf7-b69b-b55cf3a226b0,CONSIG01 - Inventario en consignación,Sin asignar,202506,202506,1.0,1.0,1.0,0.0,completo
CAJAFOSJAG,CAJA DE FOSFOROS JAGUAR,ESCRIBANA,79968,a928478b-dd4b-4ae7-9cea-3bbbf1c83eff,CONSIG01 - Inventario en consignación,Sin asignar,202506,202506,1.0,1.0,1.0,0.0,completo
CAM092,Campanas,HILALMA,30052,f1f9d8f5-21cc-481a-8030-67dfb46c7fee,CONSIG01 - Inventario en consignación,Sin asignar,202508,202602,6.0,3.0,3.0,0.0,completo
CAMINOCARIBE200X42CMS,CAMINO DE MESA CARIBE 200 X 42 CMS,ABITA,127732,8121b2fe-33b0-4b95-9c47-1a973096a258,CONSIG01 - Inventario en consignación,Sin asignar,202511,202512,1.0,1.0,1.0,0.0,completo
CAMINODANCING,Camino Dancing Queen 150x42,ABITA,77353,a334e764-4091-45ad-9f42-be8b508c237e,CONSIG01 - Inventario en consignación,Sin asignar,202502,202509,1.0,1.0,1.0,0.0,completo
CAMINOFRIDA,Camino Frida 200x42,ABITA,77352,ae33641a-987e-4f4f-9290-dd43eb432b27,CONSIG01 - Inventario en consignación,Sin asignar,202502,202510,1.0,1.0,1.0,0.0,completo
CAMINOIBIZA,Camino Ibiza 150x42,ABITA,77351,21020b46-9643-4159-b0fc-4b833bed0f7d,CONSIG01 - Inventario en consignación,Sin asignar,202502,202510,1.0,1.0,1.0,0.0,completo
CAMMWINTERDREAM,CAMINO DE MESA WINTER DREAM 150 X 42 CMS,ABITA,127731,37b185e1-f233-432e-bb68-4e87baef1e1c,CONSIG01 - Inventario en consignación,Sin asignar,202511,202511,1.0,1.0,1.0,0.0,completo
CAMSN150*42,CAMINO SELVA NEGRA 150 X 42,ABITA,26360,67da2d60-76c4-4a8f-9476-256b9fca443c,CONSIG01 - Inventario en consignación,Sin asignar,202508,202508,1.0,1.0,1.0,0.0,completo
CAMSUGAN,CAMINO SUGAR ANT 150*42,ABITA,62076,fc82c6b0-274f-4a4d-9f60-b33326d0555f,CONSIG01 - Inventario en consignación,Sin asignar,202506,202601,1.0,1.0,1.0,0.0,completo
CAMTHEBET,CAMINO 250*67 THE BEATLES,ABITA,62072,a4ea2a49-5c86-49fb-8b2b-21e73a786118,CONSIG01 - Inventario en consignación,Sin asignar,202506,202510,1.0,1.0,1.0,0.0,completo
CANDHOR,CANDELABRO HORIZONTAL,ELSA URIBE,80180,8f4ea0d6-4943-4f2e-9a82-41e356dc94ad,CONSIG01 - Inventario en consignación,Sin asignar,202510,202602,1.0,1.0,1.0,0.0,completo
CARTAV,CARTUCHERA AVIARIO,ESCRIBANA,51095,cc06211e-da03-45ec-8f81-6bf913d5f63c,CONSIG01 - Inventario en consignación,Sin asignar,202507,202507,1.0,1.0,1.0,0.0,completo
CE-VE-20-NA-SE-03,SETX 3 VELAS 20 CM,ZORRO Y JAGUAR,77312,22fbd4fc-a4bf-4d85-8d7c-5434310e9f87,CONSIG01 - Inventario en consignación,Sin asignar,202502,202512,3.0,2.0,2.0,0.0,completo
CFORE,CAMINO FOREST 150 X 42,ABITA,23466,6ead85c2-7f3b-4062-bdaa-8d2bd3563a76,CONSIG01 - Inventario en consignación,Sin asignar,202508,202512,1.0,1.0,1.0,0.0,completo
CHPLA007,Gafas de Sol Chelsea Jupiter Lente Café,SAJU,63877,6d9e31d1-1e69-4330-bb9e-c194fc7be675,CONSIG01 - Inventario en consignación,Sin asignar,202510,202512,1.0,1.0,1.0,0.0,completo
CHPLA015P,GAFAS DE PANTALLA CHELSEA MIDNIGHT GREEN,SAJU,126852,aecf080d-f2d0-4313-9b08-af03ce090e5d,CONSIG01 - Inventario en consignación,Sin asignar,202510,202510,1.0,1.0,1.0,0.0,completo
CHPLA016,Gafas de Sol Chelsea Dark Chocolate Lente Café,SAJU,76920,e6581916-65bd-4a9d-8a13-085764950090,CONSIG01 - Inventario en consignación,Sin asignar,202506,202510,2.0,1.0,1.0,0.0,completo
CLMF008,MICRO SQUARED HOOPS,FENOMENA,79938,744d6cf7-3838-4f83-b1bb-0cc9505d3ab5,CONSIG01 - Inventario en consignación,Sin asignar,202512,202602,6.0,5.0,5.0,0.0,completo
CLPF008,MINI SQUARED HOOPS,FENOMENA,139279,4ea57b84-4c67-4ec1-a6b9-3193acbccccd,CONSIG01 - Inventario en consignación,Sin asignar,202512,202603,3.0,3.0,3.0,0.0,completo
COJ-4,COJIN DECORATIVO DE 50 X 35,ALELI HD,79905,0ac92014-d82a-47db-82a5-fcf003858d64,CONSIG01 - Inventario en consignación,Sin asignar,202505,202601,5.0,5.0,5.0,0.0,completo
COJ-5,COJIN DECORATIVO DE 50 X 50,ALELI,79909,14af3266-2ed9-468e-bcef-8c46236dc588,CONSIG01 - Inventario en consignación,Sin asignar,202508,202508,14.0,4.0,4.0,0.0,completo
COJ-9,COJIN DECORATIVO DE 70*35,ALELI,79906,96876f80-7114-4aa0-8479-dc6e405f6e40,CONSIG01 - Inventario en consignación,Sin asignar,202508,202508,4.0,3.0,3.0,0.0,completo
COJINLLONABEIGE,COJIN ILONA BEIGE,ABITA,126206,16394847-9368-4a7f-bc45-8be19084a5a2,CONSIG01 - Inventario en consignación,Sin asignar,202509,202509,1.0,1.0,1.0,0.0,completo
COJINLLONANEGRO,COJIN ILONA NEGRO,ABITA,126203,092eb8aa-023f-43a8-9c3c-e105fa189e47,CONSIG01 - Inventario en consignación,Sin asignar,202509,202511,1.0,1.0,1.0,0.0,completo
CRMD001,COLLAR RECTO CON 1 MODULO,FENOMENA,114825,a2375d59-ed41-4c37-9bb5-ea0dbefd8421,CONSIG01 - Inventario en consignación,Sin asignar,202508,202510,1.0,1.0,1.0,0.0,completo
CTAE002,IRIS TRIPLE EARRING GRANATE RUBI ESMERALDA,FENOMENA,63269,53001255-db53-4eee-a71c-292d80093e43,CONSIG01 - Inventario en consignación,Sin asignar,202504,202504,1.0,1.0,1.0,0.0,completo
CaminoCaribe150x42,Camino Caribe 150x42,ABITA,102770,58f4d27c-91fe-4fa3-be5c-a95fc405924f,CONSIG01 - Inventario en consignación,Sin asignar,202506,202510,1.0,1.0,1.0,0.0,completo
CaminoCaribe250x67,Camino Caribe 250x67,ABITA,80716,f8710f98-24db-4817-9740-a5230245b190,CONSIG01 - Inventario en consignación,Sin asignar,202505,202510,1.0,1.0,1.0,0.0,completo
CaminoMakao150x42,Camino Makao 150x42,ABITA,102771,3cfef61b-c45f-45b1-84f7-872e861bb339,CONSIG01 - Inventario en consignación,Sin asignar,202506,202510,1.0,1.0,1.0,0.0,completo
Caminochapolera200x42,Camino Chapolera 200x42,ABITA,80710,93820ffd-3add-4d4e-ac7b-494a607132e4,CONSIG01 - Inventario en consignación,Sin asignar,202505,202510,1.0,1.0,1.0,0.0,completo
CojinUmaNegro35x55,Cojin Uma Negro 35x55,ABITA,102780,47a049ae-ab99-4fa4-af1d-4a044c94fb8a,CONSIG01 - Inventario en consignación,Sin asignar,202506,202510,1.0,1.0,1.0,0.0,completo
ColganteLianaBeige,Colgante Liana Beige,ABITA,102777,62d5a566-b9a6-46a8-93a5-80b21eec0e45,CONSIG01 - Inventario en consignación,Sin asignar,202506,202512,1.0,1.0,1.0,0.0,completo
ColganteLianaTerracota,Colgante Liana Terracota,ABITA,102776,5c793a62-96d3-423b-9527-aa79bb25ce23,CONSIG01 - Inventario en consignación,Sin asignar,202506,202512,1.0,1.0,1.0,0.0,completo
ColganteLianaVerde,Colgante Liana Verde,ABITA,102775,9307c58c-9eb4-463f-9913-1e70b7f8d6e9,CONSIG01 - Inventario en consignación,Sin asignar,202506,202512,1.0,1.0,1.0,0.0,completo
ColganteTasselVerdeOliva,Colgante Tassel Verde Oliva,ABITA,102778,d63bcaec-bc5d-462c-af59-54a8e5a6fb3f,CONSIG01 - Inventario en consignación,Sin asignar,202506,202512,1.0,1.0,1.0,0.0,completo
DN009,HUDSON MUSE RING,FENOMENA,77456,cef1472e-c4fc-43bb-b1ef-aa4b22bf7c19,CONSIG01 - Inventario en consignación,Sin asignar,202501,202512,1.0,1.0,1.0,0.0,completo
DN027,HUDSON DROPS EARRINGS,FENOMENA,139231,1d78c0b8-aa99-46d8-8d61-6c7eeb8c7ec9,CONSIG01 - Inventario en consignación,Sin asignar,202512,202512,1.0,1.0,1.0,0.0,completo
DN030,HAVANA GLOW STUDTS,FENOMENA,63925,558ce318-1cc6-484f-895b-ef9084db2a39,CONSIG01 - Inventario en consignación,Sin asignar,202504,202504,1.0,1.0,1.0,0.0,completo
DV100MLAM,Difusor Varitas 100 mL - Amare,HILALMA,29890,910a53b9-ebe8-41d2-9ae4-269fc46fad14,CONSIG01 - Inventario en consignación,Sin asignar,202503,202507,2.0,2.0,2.0,0.0,completo
DV100MLPR,Difusor Varitas 100 mL - Palma Real,HILALMA,29896,6490c243-990f-4cf7-9dca-f988632bd774,CONSIG01 - Inventario en consignación,Sin asignar,202508,202509,3.0,1.0,1.0,0.0,completo
ECE002A,COLLAR LETRAS/NECKLACE/COLLAR A,FENOMENA,63271,17f3e7ce-c963-45cb-8b4a-3bd2a6137548,CONSIG01 - Inventario en consignación,Sin asignar,202512,202602,11.0,6.0,6.0,0.0,completo
ECE002C,COLLAR LETRAS/NECKLACE/COLLAR C,FENOMENA,63290,e55b94ea-058b-4a94-bfa7-74b78ce85188,CONSIG01 - Inventario en consignación,Sin asignar,202510,202601,5.0,2.0,2.0,0.0,completo
ECE002D,COLLAR LETRAS/NECKLACE/COLLAR D,FENOMENA,63287,0abda3b6-6154-4962-9c6c-920772528620,CONSIG01 - Inventario en consignación,Sin asignar,202506,202602,6.0,4.0,4.0,0.0,completo
ECE002E,COLLAR LETRAS/NECKLACE/COLLAR E,FENOMENA,63283,bb120c60-7e9d-40ed-83b7-0a130980d4bf,CONSIG01 - Inventario en consignación,Sin asignar,202510,202510,4.0,2.0,2.0,0.0,completo
ECE002F,COLLAR LETRAS/NECKLACE/COLLAR F,FENOMENA,63280,d705027f-b065-410a-b279-1b3d90d21164,CONSIG01 - Inventario en consignación,Sin asignar,202510,202510,3.0,1.0,1.0,0.0,completo
ECE002J,COLLAR LETRAS/NECKLACE/COLLAR J,FENOMENA,63276,4c2c5949-b5dc-4fb4-9763-f2633ce1ed46,CONSIG01 - Inventario en consignación,Sin asignar,202508,202508,3.0,1.0,1.0,0.0,completo
ECE002L,COLLAR LETRAS/NECKLACE/COLLAR L,FENOMENA,63274,09c05e8e-7e33-47dc-9242-1cba8b6636f7,CONSIG01 - Inventario en consignación,Sin asignar,202512,202602,5.0,2.0,2.0,0.0,completo
ECE002M,COLLAR LETRAS/NECKLACE/COLLAR M,FENOMENA,63282,933cf9c7-a97a-460c-a069-58d20a54e0c4,CONSIG01 - Inventario en consignación,Sin asignar,202508,202512,11.0,11.0,11.0,0.0,completo
ECE002O,COLLAR LETRAS/NECKLACE/COLLAR O,FENOMENA,63272,ea8f1744-d6aa-46ef-a5c4-65a559fa9911,CONSIG01 - Inventario en consignación,Sin asignar,202506,202510,3.0,1.0,1.0,0.0,completo
ECE002P,COLLAR LETRAS/NECKLACE/COLLAR P,FENOMENA,63285,7324b142-38a7-486c-a5e4-13414b0b4164,CONSIG01 - Inventario en consignación,Sin asignar,202506,202510,4.0,1.0,1.0,0.0,completo
ECE002S,COLLAR LETRAS/NECKLACE/COLLAR S,FENOMENA,63291,acaa4cc5-e26f-4f60-8186-4655483fdd47,CONSIG01 - Inventario en consignación,Sin asignar,202506,202510,8.0,6.0,6.0,0.0,completo
ECE002T,COLLAR LETRAS/NECKLACE/COLLAR T,FENOMENA,63289,dd6b9386-7bc6-4678-95bf-c124becb4534,CONSIG01 - Inventario en consignación,Sin asignar,202512,202512,4.0,1.0,1.0,0.0,completo
EMBDE,Embudo Desierto,VERDE NEGRO,40759,48701ed0-40e2-475e-9b4e-aa0469649f03,CONSIG01 - Inventario en consignación,Sin asignar,202511,202511,1.0,1.0,1.0,0.0,completo
EMBFLORLAG,Embudo Flor Lago,VERDE NEGRO,77176,55178875-dc3a-4098-a537-89988b61feae,CONSIG01 - Inventario en consignación,Sin asignar,202508,202602,2.0,2.0,2.0,0.0,completo
EMBFLORPAN,Embudo Flor Pantano,VERDE NEGRO,77175,573d8356-cc82-478e-8b16-4e6aa74ee306,CONSIG01 - Inventario en consignación,Sin asignar,202502,202507,1.0,1.0,1.0,0.0,completo
EMBLAG,EMBUDO LAGO,VERDE NEGRO,77171,184a2bde-ff07-4ed5-a890-e2f7bd0c6927,CONSIG01 - Inventario en consignación,Sin asignar,202511,202602,2.0,2.0,2.0,0.0,completo
EMBUDOFLORNIEVE,EMBUDO FLOR NIEVE,VERDE NEGRO,115070,5bb631b6-56ac-443d-9fdb-6c0941e73041,CONSIG01 - Inventario en consignación,Sin asignar,202508,202512,1.0,1.0,1.0,0.0,completo
ESCMAD,ESCULTURA EN MADERA459,ELSA URIBE,114921,66a3ee4b-6f9d-44ec-9b19-b112e9486998,CONSIG01 - Inventario en consignación,Sin asignar,202508,202512,1.0,1.0,1.0,0.0,completo
ESPALG,ESPRESSO ALGODON,VERDE NEGRO,76294,81aed4da-96a9-4ded-9d62-50c832388c54,CONSIG01 - Inventario en consignación,Sin asignar,202501,202501,2.0,2.0,2.0,0.0,completo
